,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,socioprediction,exp(u),1+exp(u),p,totp
20441,1.4,93.444,-36.1,4.966,5228.1,0,-3.404156529,0.033234841,1.033234841,3%,0
20449,1.4,93.444,-36.1,4.966,5228.1,0,-3.404156529,0.033234841,1.033234841,3%,0
20450,1.4,93.444,-36.1,4.966,5228.1,0,-3.404156529,0.033234841,1.033234841,3%,0
20455,1.4,93.444,-36.1,4.966,5228.1,0,-3.404156529,0.033234841,1.033234841,3%,0
20456,1.4,93.444,-36.1,4.966,5228.1,0,-3.404156529,0.033234841,1.033234841,3%,0
20463,1.4,93.444,-36.1,4.966,5228.1,0,-3.404156529,0.033234841,1.033234841,3%,0
20464,1.4,93.444,-36.1,4.966,5228.1,0,-3.404156529,0.033234841,1.033234841,3%,0
20473,1.4,93.444,-36.1,4.966,5228.1,0,-3.404156529,0.033234841,1.033234841,3%,0
20475,1.4,93.444,-36.1,4.966,5228.1,0,-3.404156529,0.033234841,1.033234841,3%,0
20477,1.4,93.444,-36.1,4.966,5228.1,0,-3.404156529,0.033234841,1.033234841,3%,0
20482,1.4,93.444,-36.1,4.966,5228.1,1,-3.404156529,0.033234841,1.033234841,3%,0
20483,1.4,93.444,-36.1,4.966,5228.1,0,-3.404156529,0.033234841,1.033234841,3%,0
20484,1.4,93.444,-36.1,4.966,5228.1,1,-3.404156529,0.033234841,1.033234841,3%,0
20489,1.4,93.444,-36.1,4.966,5228.1,0,-3.404156529,0.033234841,1.033234841,3%,0
20492,1.4,93.444,-36.1,4.966,5228.1,0,-3.404156529,0.033234841,1.033234841,3%,0
20493,1.4,93.444,-36.1,4.966,5228.1,0,-3.404156529,0.033234841,1.033234841,3%,0
20514,1.4,93.444,-36.1,4.966,5228.1,1,-3.404156529,0.033234841,1.033234841,3%,0
20518,1.4,93.444,-36.1,4.966,5228.1,0,-3.404156529,0.033234841,1.033234841,3%,0
20521,1.4,93.444,-36.1,4.966,5228.1,0,-3.404156529,0.033234841,1.033234841,3%,0
20522,1.4,93.444,-36.1,4.966,5228.1,0,-3.404156529,0.033234841,1.033234841,3%,0
20525,1.4,93.444,-36.1,4.966,5228.1,1,-3.404156529,0.033234841,1.033234841,3%,0
20527,1.4,93.444,-36.1,4.966,5228.1,1,-3.404156529,0.033234841,1.033234841,3%,0
20528,1.4,93.444,-36.1,4.966,5228.1,0,-3.404156529,0.033234841,1.033234841,3%,0
20530,1.4,93.444,-36.1,4.966,5228.1,1,-3.404156529,0.033234841,1.033234841,3%,0
20532,1.4,93.444,-36.1,4.966,5228.1,0,-3.404156529,0.033234841,1.033234841,3%,0
20537,1.4,93.444,-36.1,4.966,5228.1,0,-3.404156529,0.033234841,1.033234841,3%,0
20538,1.4,93.444,-36.1,4.966,5228.1,1,-3.404156529,0.033234841,1.033234841,3%,0
20544,1.4,93.444,-36.1,4.966,5228.1,0,-3.404156529,0.033234841,1.033234841,3%,0
20546,1.4,93.444,-36.1,4.966,5228.1,0,-3.404156529,0.033234841,1.033234841,3%,0
20550,1.4,93.444,-36.1,4.966,5228.1,1,-3.404156529,0.033234841,1.033234841,3%,0
20554,1.4,93.444,-36.1,4.966,5228.1,0,-3.404156529,0.033234841,1.033234841,3%,0
20555,1.4,93.444,-36.1,4.966,5228.1,0,-3.404156529,0.033234841,1.033234841,3%,0
20556,1.4,93.444,-36.1,4.966,5228.1,0,-3.404156529,0.033234841,1.033234841,3%,0
20560,1.4,93.444,-36.1,4.966,5228.1,0,-3.404156529,0.033234841,1.033234841,3%,0
20562,1.4,93.444,-36.1,4.966,5228.1,0,-3.404156529,0.033234841,1.033234841,3%,0
20572,1.4,93.444,-36.1,4.966,5228.1,0,-3.404156529,0.033234841,1.033234841,3%,0
20577,1.4,93.444,-36.1,4.966,5228.1,0,-3.404156529,0.033234841,1.033234841,3%,0
20585,1.4,93.444,-36.1,4.966,5228.1,0,-3.404156529,0.033234841,1.033234841,3%,0
20586,1.4,93.444,-36.1,4.966,5228.1,0,-3.404156529,0.033234841,1.033234841,3%,0
20600,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20601,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20602,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20603,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20606,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20607,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20612,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20613,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20614,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20617,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20621,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20633,1.4,93.444,-36.1,4.965,5228.1,1,-3.404236174,0.033232194,1.033232194,3%,0
20640,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20641,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20643,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20652,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20653,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20665,1.4,93.444,-36.1,4.965,5228.1,1,-3.404236174,0.033232194,1.033232194,3%,0
20671,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20674,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20679,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20681,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20696,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20697,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20701,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20707,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20709,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20713,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20718,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20720,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20722,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20723,1.4,93.444,-36.1,4.965,5228.1,1,-3.404236174,0.033232194,1.033232194,3%,0
20726,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20734,1.4,93.444,-36.1,4.965,5228.1,1,-3.404236174,0.033232194,1.033232194,3%,0
20735,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20737,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20739,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20741,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20742,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20743,1.4,93.444,-36.1,4.965,5228.1,1,-3.404236174,0.033232194,1.033232194,3%,0
20745,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20749,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20750,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20754,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20756,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20760,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20764,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20768,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20771,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20773,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20780,1.4,93.444,-36.1,4.965,5228.1,1,-3.404236174,0.033232194,1.033232194,3%,0
20793,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20794,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20795,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20799,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20801,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20802,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20803,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20808,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20809,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20814,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20816,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20818,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20823,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20827,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20829,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20831,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20834,1.4,93.444,-36.1,4.965,5228.1,0,-3.404236174,0.033232194,1.033232194,3%,0
20835,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20842,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20847,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20851,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20852,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20854,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20856,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20857,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20870,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20872,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20876,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20877,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20878,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20881,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20882,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20887,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20894,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20896,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20899,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20903,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20906,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20911,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20914,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20921,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20924,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20930,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20931,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20932,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20934,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20940,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20941,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20943,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20944,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20945,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20946,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20947,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20962,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20967,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20972,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20977,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20980,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20983,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20985,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20986,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20988,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
20996,1.4,93.444,-36.1,4.964,5228.1,1,-3.40431582,0.033229547,1.033229547,3%,0
21001,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
21004,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
21006,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
21013,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
21020,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
21023,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
21024,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
21032,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
21036,1.4,93.444,-36.1,4.964,5228.1,1,-3.40431582,0.033229547,1.033229547,3%,0
21045,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
21048,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
21056,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
21059,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
21064,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
21069,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
21070,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
21073,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
21074,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
21076,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
21077,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
21078,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
21080,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
21084,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
21086,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
21091,1.4,93.444,-36.1,4.964,5228.1,0,-3.40431582,0.033229547,1.033229547,3%,0
21096,1.4,93.444,-36.1,4.964,5228.1,1,-3.40431582,0.033229547,1.033229547,3%,0
21100,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21105,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21106,1.4,93.444,-36.1,4.963,5228.1,1,-3.404395465,0.033226901,1.033226901,3%,0
21107,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21108,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21115,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21122,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21127,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21138,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21139,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21152,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21158,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21162,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21164,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21165,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21166,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21167,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21173,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21176,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21181,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21183,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21184,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21186,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21187,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21188,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21198,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21199,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21203,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21204,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21205,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21208,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21209,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21214,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21219,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21224,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21229,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21230,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21243,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21245,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21246,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21248,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21249,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21250,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21260,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21264,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21266,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21267,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21270,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21274,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21276,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21278,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21280,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21284,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21289,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21292,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21304,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21305,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21311,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21317,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21318,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21322,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21324,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21326,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21327,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21329,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21331,1.4,93.444,-36.1,4.963,5228.1,1,-3.404395465,0.033226901,1.033226901,3%,0
21333,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21337,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21344,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21347,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21362,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21365,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21368,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21372,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21378,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21380,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21382,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21386,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21391,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21394,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21396,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21398,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21412,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21415,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21420,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21421,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21427,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21433,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21437,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21438,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21439,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21457,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21464,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
21467,1.4,93.444,-36.1,4.963,5228.1,0,-3.404395465,0.033226901,1.033226901,3%,0
