"","contact","month","day_of_week","poutcome","duration","campaign","pdays","previous","y","mprediction"
"23363","cellular","aug","wed","nonexistent",15,10,999,0,0,-4.06996941007482
"23371","cellular","aug","wed","nonexistent",300,2,999,0,0,-2.25849146798519
"23373","cellular","aug","wed","nonexistent",125,3,999,0,0,-3.06775652505632
"23383","cellular","aug","wed","nonexistent",60,3,999,0,0,-3.33956976581072
"23389","cellular","aug","wed","nonexistent",523,3,999,0,1,-1.40342314320628
"23393","cellular","aug","wed","nonexistent",184,3,999,0,0,-2.82103373729463
"23406","cellular","aug","wed","nonexistent",18,15,999,0,0,-4.44472507416328
"23407","cellular","aug","wed","nonexistent",157,8,999,0,0,-3.32124166634666
"23409","cellular","aug","wed","nonexistent",569,13,999,0,0,-1.98566478476511
"23420","cellular","aug","wed","nonexistent",26,10,999,0,0,-4.02397024625485
"23421","cellular","aug","wed","nonexistent",59,5,999,0,0,-3.4986718642101
"23422","cellular","aug","wed","nonexistent",118,6,999,0,0,-3.32940925456537
"23428","cellular","aug","wed","nonexistent",101,2,999,0,0,-3.09065815891021
"23431","cellular","aug","wed","nonexistent",88,3,999,0,0,-3.22248098517805
"23440","cellular","aug","wed","nonexistent",145,3,999,0,0,-2.98412168174727
"23444","cellular","aug","wed","nonexistent",23,17,999,0,0,-4.57873671956995
"23445","cellular","aug","wed","nonexistent",111,5,999,0,0,-3.28122127160658
"23448","cellular","aug","wed","nonexistent",345,7,999,0,0,-2.45761396112465
"23450","cellular","aug","wed","nonexistent",46,7,999,0,0,-3.70795486859491
"23456","telephone","aug","wed","nonexistent",296,4,999,0,0,-3.62343609279296
"23465","cellular","aug","wed","nonexistent",62,4,999,0,0,-3.40866645959678
"23478","cellular","aug","thu","nonexistent",583,11,999,0,1,-1.86844797095427
"23480","cellular","aug","thu","nonexistent",55,4,999,0,0,-3.53418658749437
"23481","cellular","aug","thu","nonexistent",73,3,999,0,0,-3.38145505039927
"23484","cellular","aug","thu","nonexistent",81,6,999,0,0,-3.58038164742654
"23487","cellular","aug","thu","nonexistent",52,6,999,0,0,-3.70165217022465
"23498","cellular","aug","thu","nonexistent",192,6,999,0,0,-3.11620826706133
"23506","cellular","aug","thu","nonexistent",51,5,999,0,0,-3.62837373427314
"23507","cellular","aug","thu","nonexistent",101,7,999,0,0,-3.57420698223445
"23508","cellular","aug","thu","nonexistent",107,3,999,0,0,-3.23927581677389
"23515","cellular","aug","thu","nonexistent",47,13,999,0,0,-4.26478212787066
"23516","cellular","aug","thu","nonexistent",30,9,999,0,0,-4.0260310322155
"23521","cellular","aug","thu","nonexistent",91,11,999,0,0,-3.92586511635683
"23524","cellular","aug","thu","nonexistent",121,3,999,0,0,-3.18073142645755
"23527","cellular","aug","thu","nonexistent",82,6,999,0,0,-3.57619990526108
"23529","cellular","aug","thu","nonexistent",81,2,999,0,0,-3.27054093495868
"23534","cellular","aug","thu","nonexistent",161,2,999,0,0,-2.93600156172249
"23537","cellular","aug","thu","nonexistent",74,4,999,0,0,-3.45473348635078
"23539","cellular","aug","thu","nonexistent",23,8,999,0,0,-3.9778430492567
"23545","cellular","aug","thu","nonexistent",87,6,999,0,0,-3.55529119443382
"23546","cellular","aug","thu","nonexistent",17,18,999,0,0,-4.77753528341905
"23549","cellular","aug","thu","nonexistent",80,1,999,0,0,-3.19726249900717
"23551","cellular","aug","thu","nonexistent",75,1,999,0,0,-3.21817120983443
"23553","cellular","aug","thu","nonexistent",46,2,999,0,0,-3.41690191074952
"23557","cellular","aug","thu","nonexistent",126,1,999,0,0,-3.00490235939636
"23558","cellular","aug","thu","nonexistent",331,1,999,0,0,-2.14764521547863
"23560","cellular","aug","thu","nonexistent",16,18,999,0,0,-4.7817170255845
"23562","cellular","aug","thu","nonexistent",271,2,999,0,0,-2.47600992352274
"23566","cellular","aug","thu","nonexistent",54,1,999,0,0,-3.30598779530893
"23567","cellular","aug","thu","nonexistent",95,1,999,0,0,-3.13453636652539
"23568","cellular","aug","thu","nonexistent",80,1,999,0,0,-3.19726249900717
"23570","cellular","aug","thu","nonexistent",716,1,999,0,1,-0.537674481779474
"23580","cellular","aug","thu","nonexistent",156,1,999,0,0,-2.87945009443279
"23584","cellular","aug","thu","nonexistent",99,4,999,0,0,-3.35018993221447
"23586","cellular","aug","thu","nonexistent",56,5,999,0,0,-3.60746502344588
"23587","cellular","aug","thu","nonexistent",54,2,999,0,0,-3.3834479734259
"23601","cellular","aug","thu","nonexistent",13,8,999,0,0,-4.01966047091122
"23603","cellular","aug","thu","nonexistent",44,3,999,0,0,-3.50272557319738
"23604","cellular","aug","thu","nonexistent",183,7,999,0,0,-3.23130412466736
"23606","cellular","aug","thu","nonexistent",72,2,999,0,0,-3.30817661444775
"23611","cellular","aug","thu","nonexistent",28,10,999,0,0,-4.11185469466337
"23615","cellular","aug","thu","nonexistent",31,17,999,0,0,-4.64153071498575
"23622","cellular","aug","thu","nonexistent",68,4,999,0,0,-3.47982393934349
"23623","cellular","aug","thu","nonexistent",19,9,999,0,0,-4.07203019603547
"23625","cellular","aug","thu","nonexistent",9,14,999,0,0,-4.50114850827481
"23633","cellular","aug","thu","nonexistent",276,3,999,0,0,-2.53256139081244
"23636","cellular","aug","thu","nonexistent",156,5,999,0,0,-3.18929080690065
"23637","cellular","aug","thu","nonexistent",1037,4,999,0,0,0.572284218979842
"23638","cellular","aug","thu","nonexistent",507,4,999,0,0,-1.64403912870991
"23640","cellular","aug","thu","nonexistent",27,10,999,0,0,-4.11603643682882
"23647","cellular","aug","thu","nonexistent",715,4,999,0,0,-0.774236758295816
"23648","cellular","aug","thu","nonexistent",56,4,999,0,0,-3.53000484532892
"23655","cellular","aug","thu","nonexistent",25,11,999,0,0,-4.20186009927669
"23662","telephone","aug","thu","nonexistent",50,9,999,0,0,-5.13569348881848
"23664","cellular","aug","thu","nonexistent",18,17,999,0,0,-4.69589336313663
"23665","cellular","aug","thu","nonexistent",248,1,999,0,0,-2.49472981521118
"23666","cellular","aug","thu","nonexistent",49,1,999,0,0,-3.32689650613619
"23667","cellular","aug","thu","nonexistent",16,11,999,0,0,-4.23949577876576
"23670","cellular","aug","thu","nonexistent",64,2,999,0,0,-3.34163055177137
"23677","cellular","aug","thu","nonexistent",77,9,999,0,0,-3.82948915043924
"23679","cellular","aug","thu","nonexistent",76,1,999,0,0,-3.21398946766898
"23685","cellular","aug","thu","nonexistent",162,1,999,0,0,-2.85435964144008
"23687","cellular","aug","thu","nonexistent",77,2,999,0,0,-3.28726790362049
"23688","cellular","aug","thu","nonexistent",68,9,999,0,0,-3.86712482992831
"23689","cellular","aug","thu","nonexistent",42,7,999,0,0,-3.82092976999614
"23690","cellular","aug","thu","nonexistent",142,4,999,0,0,-3.17037501910002
"23691","cellular","aug","thu","nonexistent",12,5,999,0,0,-3.79146167872579
"23700","cellular","aug","thu","nonexistent",29,9,999,0,0,-4.03021277438095
"23714","cellular","aug","thu","nonexistent",26,17,999,0,0,-4.66243942581301
"23722","cellular","aug","thu","nonexistent",214,2,999,0,0,-2.71436922695352
"23728","cellular","aug","thu","nonexistent",13,23,999,0,0,-5.18156314266568
"23735","cellular","aug","thu","nonexistent",21,4,999,0,0,-3.67636582111975
"23736","cellular","aug","thu","nonexistent",8,4,999,0,0,-3.73072846927063
"23737","telephone","aug","thu","nonexistent",48,2,999,0,0,-4.60183572633064
"23742","cellular","aug","thu","nonexistent",199,4,999,0,0,-2.93201571566923
"23745","cellular","aug","thu","nonexistent",48,8,999,0,0,-3.87329949512039
"23746","cellular","aug","thu","nonexistent",159,1,999,0,0,-2.86690486793644
"23751","cellular","aug","thu","nonexistent",56,10,999,0,0,-3.9947659140307
"23752","cellular","aug","thu","nonexistent",62,5,999,0,0,-3.58237457045317
"23754","cellular","aug","thu","nonexistent",39,6,999,0,0,-3.75601481837554
"23755","cellular","aug","thu","nonexistent",133,9,999,0,0,-3.5953115891739
"23756","cellular","aug","thu","nonexistent",32,2,999,0,0,-3.47544630106585
"23765","cellular","aug","thu","nonexistent",260,1,999,0,0,-2.44454890922575
"23788","cellular","aug","fri","nonexistent",92,7,999,0,0,-3.58132304010971
"23789","cellular","aug","fri","nonexistent",47,13,999,0,0,-4.23426250625685
"23805","cellular","aug","fri","nonexistent",114,2,999,0,0,-3.10202382188494
"23810","cellular","aug","fri","nonexistent",24,10,999,0,0,-4.09806204171136
"23811","cellular","aug","fri","nonexistent",21,1,999,0,0,-3.41346566515505
"23814","cellular","aug","fri","nonexistent",183,1,999,0,0,-2.73602343435177
"23818","cellular","aug","fri","nonexistent",204,1,999,0,0,-2.64820684887727
"23822","cellular","aug","fri","nonexistent",643,1,999,0,0,-0.812422038243684
"23832","cellular","aug","fri","nonexistent",108,1,999,0,0,-3.04965409676069
"23837","cellular","aug","fri","nonexistent",28,1,999,0,0,-3.38419346999688
"23847","cellular","aug","fri","nonexistent",131,1,999,0,0,-2.95347402695529
"23849","cellular","aug","fri","nonexistent",77,1,999,0,0,-3.17928810388972
"23853","cellular","aug","fri","nonexistent",81,7,999,0,0,-3.62732220392969
"23860","cellular","aug","fri","nonexistent",345,1,999,0,0,-2.05858120354849
"23862","cellular","aug","fri","nonexistent",79,2,999,0,0,-3.24838479767578
"23868","cellular","aug","fri","nonexistent",58,1,999,0,0,-3.25874120503331
"23870","cellular","aug","fri","nonexistent",141,1,999,0,0,-2.91165660530077
"23872","cellular","aug","fri","nonexistent",168,1,999,0,0,-2.79874956683355
"23874","cellular","aug","fri","nonexistent",136,1,999,0,0,-2.93256531612803
"23877","cellular","aug","fri","nonexistent",137,6,999,0,0,-3.31568446454739
"23878","telephone","aug","fri","nonexistent",90,1,999,0,0,-4.31822275565086
"23882","cellular","aug","fri","nonexistent",70,1,999,0,0,-3.20856029904788
"23887","cellular","aug","fri","nonexistent",256,1,999,0,0,-2.43075625627375
"23888","cellular","aug","fri","nonexistent",264,1,999,0,0,-2.39730231895013
"23897","telephone","aug","fri","nonexistent",104,1,999,0,0,-4.25967836533453
"23905","cellular","aug","fri","nonexistent",91,2,999,0,0,-3.19820389169035
"23907","cellular","aug","fri","nonexistent",111,2,999,0,0,-3.1145690483813
"23917","cellular","aug","fri","nonexistent",76,2,999,0,0,-3.26093002417213
"23920","cellular","aug","fri","nonexistent",54,8,999,0,0,-3.81768942051387
"23923","cellular","aug","fri","nonexistent",709,7,999,0,0,-1.00118812402561
"23924","cellular","aug","fri","nonexistent",95,3,999,0,0,-3.2589371011455
"23932","cellular","aug","fri","nonexistent",300,2,999,0,0,-2.3242197791108
"23934","cellular","aug","fri","nonexistent",39,1,999,0,0,-3.33819430617691
"23939","cellular","aug","fri","nonexistent",70,2,999,0,0,-3.28602047716485
"23940","cellular","aug","fri","nonexistent",21,3,999,0,0,-3.56838602138898
"23941","cellular","aug","fri","nonexistent",92,2,999,0,0,-3.1940221495249
"23945","telephone","aug","fri","nonexistent",58,1,999,0,0,-4.45203850494534
"23947","cellular","aug","fri","nonexistent",90,1,999,0,0,-3.12492545573884
"23948","cellular","aug","fri","nonexistent",14,9,999,0,0,-4.06241928524892
"23954","cellular","aug","fri","nonexistent",122,2,999,0,0,-3.06856988456132
"23958","cellular","aug","fri","nonexistent",493,1,999,0,0,-1.43968336306154
"23962","cellular","aug","fri","nonexistent",370,2,999,0,0,-2.03149782752914
"23969","cellular","aug","fri","nonexistent",27,2,999,0,0,-3.4658353902793
"23970","telephone","aug","fri","nonexistent",20,1,999,0,0,-4.61094470723253
"23972","telephone","aug","fri","nonexistent",74,1,999,0,0,-4.3851306302981
"23980","telephone","aug","fri","nonexistent",120,1,999,0,0,-4.19277049068729
"23981","telephone","aug","fri","nonexistent",51,1,999,0,0,-4.48131070010351
"23982","cellular","aug","fri","nonexistent",669,6,999,0,0,-1.09099763252674
"23983","cellular","aug","fri","nonexistent",46,5,999,0,0,-3.61876282348659
"23985","telephone","aug","fri","nonexistent",158,4,999,0,0,-4.26624482275099
"23991","cellular","aug","fri","nonexistent",117,2,999,0,0,-3.08947859538859
"24000","telephone","oct","fri","nonexistent",270,1,999,0,1,-1.67478568289101
"24010","telephone","oct","mon","nonexistent",312,1,999,0,1,-1.67573782412991
"24018","telephone","oct","tue","nonexistent",101,1,999,0,1,-2.32502644654657
"24021","telephone","oct","tue","nonexistent",4,1,999,0,0,-2.73065543659545
"24023","telephone","oct","tue","nonexistent",187,1,999,0,1,-1.96539662031767
"24024","telephone","oct","tue","nonexistent",49,1,999,0,0,-2.5424770391501
"24034","telephone","oct","fri","nonexistent",112,1,999,0,1,-2.33550094503248
"24042","telephone","oct","mon","nonexistent",51,1,999,0,0,-2.76717252931297
"24050","telephone","oct","tue","nonexistent",540,1,999,0,1,-0.489241635912991
"24057","telephone","oct","thu","nonexistent",248,1,999,0,1,-1.79730363214478
"24058","telephone","oct","thu","nonexistent",234,1,999,0,1,-1.85584802246111
"24060","telephone","oct","thu","nonexistent",160,1,999,0,1,-2.16529694270458
"24061","telephone","oct","thu","nonexistent",81,1,999,0,0,-2.49565457377532
"24070","telephone","nov","tue","nonexistent",15,1,999,0,0,-4.75311228171584
"24073","telephone","nov","tue","nonexistent",465,1,999,0,1,-2.87132830726228
"24081","telephone","nov","wed","nonexistent",669,1,999,0,1,-2.00899825669027
"24083","telephone","nov","wed","nonexistent",23,1,999,0,0,-4.71040369557249
"24087","telephone","nov","thu","nonexistent",132,1,999,0,0,-4.35084173227761
"24097","telephone","nov","mon","nonexistent",248,1,999,0,1,-4.01182533165921
"24099","telephone","nov","tue","nonexistent",133,1,999,0,0,-4.25966670619246
"24102","telephone","nov","tue","nonexistent",158,1,999,0,1,-4.15512315205615
"24105","cellular","nov","wed","nonexistent",320,1,999,0,0,-2.27512897252111
"24115","telephone","nov","thu","nonexistent",45,1,999,0,0,-4.71465330067196
"24118","telephone","nov","thu","nonexistent",51,1,999,0,0,-4.68956284767925
"24124","telephone","nov","mon","nonexistent",101,1,999,0,0,-4.62654142998071
"24134","cellular","nov","mon","nonexistent",238,1,999,0,0,-2.86034545340171
"24137","cellular","nov","mon","nonexistent",51,1,999,0,0,-3.6423312383413
"24141","cellular","nov","mon","failure",324,1,999,1,0,-2.46145150981652
"24142","cellular","nov","mon","nonexistent",139,1,999,0,0,-3.27433792778149
"24155","cellular","nov","mon","nonexistent",70,1,999,0,0,-3.56287813719771
"24161","cellular","nov","mon","nonexistent",57,1,999,0,0,-3.61724078534859
"24164","cellular","nov","mon","nonexistent",55,1,999,0,0,-3.62560426967949
"24167","cellular","nov","mon","failure",134,1,999,1,0,-3.25598252125247
"24168","cellular","nov","mon","nonexistent",123,1,999,0,0,-3.34124580242873
"24169","cellular","nov","mon","failure",297,1,999,1,0,-2.57435854828374
"24173","cellular","nov","mon","nonexistent",210,1,999,0,0,-2.97743423403438
"24174","cellular","nov","mon","failure",120,1,999,1,0,-3.3145269115688
"24180","cellular","nov","mon","nonexistent",74,1,999,0,0,-3.5461511685359
"24184","cellular","nov","mon","nonexistent",178,1,999,0,0,-3.11124998332885
"24185","cellular","nov","mon","nonexistent",433,1,999,0,0,-2.0449057311385
"24192","cellular","nov","mon","nonexistent",334,1,999,0,0,-2.45889820551829
"24193","cellular","nov","mon","nonexistent",64,1,999,0,0,-3.58796859019042
"24197","cellular","nov","mon","failure",44,1,999,1,0,-3.63233931614318
"24208","cellular","nov","mon","failure",219,1,999,1,0,-2.90053443718902
"24216","cellular","nov","mon","nonexistent",79,2,999,0,0,-3.6027026358256
"24224","cellular","nov","mon","nonexistent",57,1,999,0,0,-3.61724078534859
"24225","cellular","nov","mon","nonexistent",76,1,999,0,0,-3.53778768420499
"24228","telephone","nov","mon","nonexistent",378,1,999,0,0,-3.46819885015041
"24229","cellular","nov","mon","nonexistent",151,1,999,0,0,-3.22415702179607
"24230","telephone","nov","mon","nonexistent",81,1,999,0,0,-4.71017627328976
"24232","cellular","nov","mon","nonexistent",479,1,999,0,0,-1.85254559152769
"24238","cellular","nov","mon","nonexistent",38,1,999,0,0,-3.69669388649218
"24244","cellular","nov","mon","nonexistent",55,1,999,0,0,-3.62560426967949
"24247","cellular","nov","mon","nonexistent",179,1,999,0,0,-3.1070682411634
"24249","cellular","nov","mon","nonexistent",84,1,999,0,0,-3.50433374688137
"24250","cellular","nov","mon","nonexistent",309,1,999,0,0,-2.56344175965459
"24251","cellular","nov","mon","failure",130,1,999,1,0,-3.27270948991428
"24257","cellular","nov","mon","failure",160,1,999,1,0,-3.14725722495071
"24261","cellular","nov","mon","nonexistent",292,1,999,0,0,-2.63453137646728
"24270","cellular","nov","mon","nonexistent",150,1,999,0,0,-3.22833876396152
"24271","cellular","nov","mon","nonexistent",149,1,999,0,0,-3.23252050612697
"24278","telephone","nov","mon","nonexistent",16,1,999,0,0,-4.98198951404416
"24280","cellular","nov","mon","success",94,1,4,1,0,-0.913732316705221
"24283","cellular","nov","mon","nonexistent",149,1,999,0,0,-3.23252050612697
"24302","cellular","nov","mon","failure",61,1,999,1,0,-3.56124969933049
"24310","cellular","nov","mon","nonexistent",349,1,999,0,0,-2.3961720730365
"24313","cellular","nov","mon","nonexistent",59,1,999,0,0,-3.60887730101768
"24324","cellular","nov","mon","nonexistent",173,1,999,0,0,-3.13215869415611
