contact,month,day_of_week,poutcome,duration,campaign,pdays,previous,y
cellular,aug,mon,nonexistent,40,4,999,0,0
cellular,aug,mon,nonexistent,179,4,999,0,0
cellular,aug,mon,nonexistent,1504,2,999,0,0
cellular,aug,mon,nonexistent,85,5,999,0,0
cellular,aug,mon,nonexistent,320,6,999,0,0
cellular,aug,mon,nonexistent,48,5,999,0,0
cellular,aug,mon,nonexistent,342,3,999,0,0
cellular,aug,mon,nonexistent,566,6,999,0,0
cellular,aug,mon,nonexistent,356,1,999,0,0
cellular,aug,mon,nonexistent,159,1,999,0,0
cellular,aug,mon,nonexistent,479,1,999,0,1
cellular,aug,tue,nonexistent,236,7,999,0,0
cellular,aug,tue,nonexistent,226,6,999,0,0
cellular,aug,tue,nonexistent,91,3,999,0,0
cellular,aug,tue,nonexistent,154,1,999,0,0
cellular,aug,tue,nonexistent,101,1,999,0,0
cellular,aug,tue,nonexistent,509,1,999,0,0
cellular,aug,tue,nonexistent,161,5,999,0,0
cellular,aug,tue,nonexistent,204,1,999,0,0
cellular,aug,tue,nonexistent,64,6,999,0,0
cellular,aug,tue,nonexistent,506,1,999,0,1
cellular,aug,tue,nonexistent,80,5,999,0,0
cellular,aug,tue,nonexistent,219,3,999,0,0
cellular,aug,tue,nonexistent,96,1,999,0,0
cellular,aug,tue,nonexistent,246,1,999,0,0
cellular,aug,tue,nonexistent,92,1,999,0,0
cellular,aug,tue,nonexistent,150,1,999,0,0
cellular,aug,tue,nonexistent,359,1,999,0,0
cellular,aug,tue,nonexistent,72,1,999,0,0
cellular,aug,tue,nonexistent,138,1,999,0,0
cellular,aug,tue,nonexistent,614,1,999,0,0
cellular,aug,tue,nonexistent,327,1,999,0,0
cellular,aug,tue,nonexistent,439,1,999,0,0
cellular,aug,tue,nonexistent,144,1,999,0,0
cellular,aug,tue,nonexistent,56,1,999,0,0
cellular,aug,tue,nonexistent,106,1,999,0,0
cellular,aug,tue,nonexistent,112,1,999,0,0
cellular,aug,tue,nonexistent,75,1,999,0,0
cellular,aug,tue,nonexistent,348,1,999,0,0
cellular,aug,tue,nonexistent,132,1,999,0,0
cellular,aug,tue,nonexistent,191,1,999,0,0
cellular,aug,tue,nonexistent,428,1,999,0,0
cellular,aug,tue,nonexistent,82,1,999,0,0
cellular,aug,tue,nonexistent,172,1,999,0,0
cellular,aug,tue,nonexistent,127,1,999,0,0
cellular,aug,tue,nonexistent,768,1,999,0,1
cellular,aug,tue,nonexistent,185,1,999,0,0
cellular,aug,tue,nonexistent,336,6,999,0,0
cellular,aug,tue,nonexistent,1134,1,999,0,1
cellular,aug,tue,nonexistent,76,1,999,0,0
cellular,aug,tue,nonexistent,81,3,999,0,0
cellular,aug,tue,nonexistent,120,1,999,0,0
cellular,aug,tue,nonexistent,64,1,999,0,0
cellular,aug,tue,nonexistent,178,2,999,0,0
cellular,aug,tue,nonexistent,158,1,999,0,0
cellular,aug,tue,nonexistent,51,2,999,0,0
cellular,aug,tue,nonexistent,235,1,999,0,0
cellular,aug,tue,nonexistent,256,1,999,0,0
cellular,aug,tue,nonexistent,1282,5,999,0,1
cellular,aug,tue,nonexistent,364,1,999,0,0
cellular,aug,tue,nonexistent,168,2,999,0,0
cellular,aug,tue,nonexistent,138,1,999,0,0
cellular,aug,tue,nonexistent,68,1,999,0,0
cellular,aug,tue,nonexistent,96,4,999,0,0
cellular,aug,tue,nonexistent,234,1,999,0,0
cellular,aug,tue,nonexistent,237,1,999,0,0
cellular,aug,tue,nonexistent,181,1,999,0,0
cellular,aug,tue,nonexistent,106,1,999,0,0
cellular,aug,tue,nonexistent,110,2,999,0,0
cellular,aug,tue,nonexistent,122,1,999,0,0
cellular,aug,tue,nonexistent,52,1,999,0,0
cellular,aug,tue,nonexistent,126,1,999,0,0
cellular,aug,tue,nonexistent,815,2,999,0,1
cellular,aug,tue,nonexistent,95,5,999,0,0
cellular,aug,tue,nonexistent,73,1,999,0,0
cellular,aug,tue,nonexistent,116,1,999,0,0
cellular,aug,tue,nonexistent,365,1,999,0,0
cellular,aug,tue,nonexistent,63,1,999,0,0
cellular,aug,tue,nonexistent,250,1,999,0,0
cellular,aug,tue,nonexistent,213,1,999,0,0
cellular,aug,tue,nonexistent,126,1,999,0,0
cellular,aug,tue,nonexistent,63,1,999,0,0
cellular,aug,tue,nonexistent,68,1,999,0,0
cellular,aug,tue,nonexistent,74,1,999,0,0
cellular,aug,tue,nonexistent,77,2,999,0,0
cellular,aug,tue,nonexistent,29,2,999,0,0
cellular,aug,tue,nonexistent,147,1,999,0,0
cellular,aug,tue,nonexistent,867,1,999,0,0
cellular,aug,tue,nonexistent,124,1,999,0,0
cellular,aug,tue,nonexistent,117,1,999,0,0
cellular,aug,tue,nonexistent,971,1,999,0,1
cellular,aug,tue,nonexistent,139,1,999,0,0
cellular,aug,tue,nonexistent,105,1,999,0,0
cellular,aug,tue,nonexistent,196,1,999,0,0
cellular,aug,tue,nonexistent,105,1,999,0,0
cellular,aug,tue,nonexistent,193,2,999,0,0
cellular,aug,tue,nonexistent,227,1,999,0,0
cellular,aug,tue,nonexistent,232,4,999,0,0
cellular,aug,tue,nonexistent,95,1,999,0,0
cellular,aug,tue,nonexistent,80,1,999,0,0
cellular,aug,tue,nonexistent,101,2,999,0,0
cellular,aug,tue,nonexistent,138,2,999,0,0
cellular,aug,tue,nonexistent,148,2,999,0,0
cellular,aug,tue,nonexistent,396,2,999,0,1
cellular,aug,tue,nonexistent,121,1,999,0,0
cellular,aug,tue,nonexistent,174,2,999,0,0
cellular,aug,tue,nonexistent,603,2,999,0,0
cellular,aug,tue,nonexistent,69,2,999,0,0
cellular,aug,tue,nonexistent,87,2,999,0,0
cellular,aug,tue,nonexistent,106,1,999,0,0
cellular,aug,tue,nonexistent,100,3,999,0,0
cellular,aug,tue,nonexistent,138,1,999,0,0
cellular,aug,tue,nonexistent,155,1,999,0,0
cellular,aug,tue,nonexistent,123,1,999,0,0
cellular,aug,tue,nonexistent,338,1,999,0,0
cellular,aug,tue,nonexistent,507,1,999,0,1
cellular,aug,tue,nonexistent,104,1,999,0,0
cellular,aug,tue,nonexistent,85,2,999,0,0
cellular,aug,tue,nonexistent,177,1,999,0,0
cellular,aug,tue,nonexistent,207,1,999,0,0
cellular,aug,tue,nonexistent,150,1,999,0,0
cellular,aug,tue,nonexistent,105,1,999,0,0
cellular,aug,tue,nonexistent,126,2,999,0,0
cellular,aug,tue,nonexistent,130,1,999,0,0
cellular,aug,tue,nonexistent,603,1,999,0,0
cellular,aug,tue,nonexistent,66,1,999,0,0
cellular,aug,tue,nonexistent,240,5,999,0,0
cellular,aug,tue,nonexistent,109,1,999,0,0
cellular,aug,tue,nonexistent,439,3,999,0,1
cellular,aug,tue,nonexistent,217,3,999,0,0
cellular,aug,tue,nonexistent,107,1,999,0,0
cellular,aug,tue,nonexistent,252,1,999,0,0
cellular,aug,tue,nonexistent,73,1,999,0,0
cellular,aug,tue,nonexistent,61,1,999,0,0
cellular,aug,tue,nonexistent,73,1,999,0,0
cellular,aug,tue,nonexistent,80,2,999,0,0
cellular,aug,tue,nonexistent,197,2,999,0,0
cellular,aug,tue,nonexistent,171,1,999,0,0
cellular,aug,tue,nonexistent,436,2,999,0,0
cellular,aug,tue,nonexistent,119,1,999,0,0
cellular,aug,tue,nonexistent,129,2,999,0,0
cellular,aug,tue,nonexistent,152,1,999,0,0
cellular,aug,tue,nonexistent,131,1,999,0,0
cellular,aug,tue,nonexistent,150,2,999,0,0
cellular,aug,tue,nonexistent,128,1,999,0,0
cellular,aug,tue,nonexistent,56,1,999,0,0
cellular,aug,tue,nonexistent,64,1,999,0,0
cellular,aug,tue,nonexistent,108,1,999,0,0
cellular,aug,tue,nonexistent,84,1,999,0,0
cellular,aug,tue,nonexistent,157,3,999,0,0
cellular,aug,tue,nonexistent,312,3,999,0,0
cellular,aug,tue,nonexistent,231,2,999,0,0
cellular,aug,tue,nonexistent,121,1,999,0,0
cellular,aug,tue,nonexistent,370,1,999,0,0
cellular,aug,tue,nonexistent,201,2,999,0,0
cellular,aug,tue,nonexistent,234,2,999,0,0
cellular,aug,tue,nonexistent,191,5,999,0,0
cellular,aug,tue,nonexistent,433,2,999,0,0
cellular,aug,tue,nonexistent,1181,2,999,0,1
cellular,aug,tue,nonexistent,92,2,999,0,0
cellular,aug,tue,nonexistent,1133,3,999,0,1
cellular,aug,tue,nonexistent,76,2,999,0,0
cellular,aug,tue,nonexistent,91,2,999,0,0
cellular,aug,tue,nonexistent,536,2,999,0,0
cellular,aug,tue,nonexistent,398,2,999,0,0
cellular,aug,tue,nonexistent,104,6,999,0,0
cellular,aug,tue,nonexistent,297,2,999,0,0
cellular,aug,tue,nonexistent,193,2,999,0,0
cellular,aug,tue,nonexistent,127,3,999,0,0
cellular,aug,tue,nonexistent,72,2,999,0,0
cellular,aug,tue,nonexistent,137,1,999,0,0
telephone,aug,tue,nonexistent,58,2,999,0,0
cellular,aug,tue,nonexistent,926,2,999,0,1
cellular,aug,tue,nonexistent,117,2,999,0,0
cellular,aug,tue,nonexistent,121,1,999,0,0
cellular,aug,tue,nonexistent,226,2,999,0,0
cellular,aug,tue,nonexistent,355,2,999,0,0
cellular,aug,tue,nonexistent,587,1,999,0,1
cellular,aug,tue,nonexistent,111,2,999,0,0
cellular,aug,tue,nonexistent,139,4,999,0,0
cellular,aug,tue,nonexistent,83,2,999,0,0
cellular,aug,tue,nonexistent,97,2,999,0,0
cellular,aug,tue,nonexistent,632,3,999,0,0
cellular,aug,tue,nonexistent,186,1,999,0,0
cellular,aug,tue,nonexistent,112,2,999,0,0
cellular,aug,tue,nonexistent,225,2,999,0,0
cellular,aug,tue,nonexistent,253,1,999,0,0
cellular,aug,tue,nonexistent,112,1,999,0,0
cellular,aug,tue,nonexistent,284,1,999,0,0
cellular,aug,tue,nonexistent,306,1,999,0,0
cellular,aug,tue,nonexistent,696,1,999,0,1
cellular,aug,tue,nonexistent,66,2,999,0,0
cellular,aug,tue,nonexistent,114,2,999,0,0
cellular,aug,tue,nonexistent,105,2,999,0,0
cellular,aug,tue,nonexistent,578,2,999,0,0
cellular,aug,tue,nonexistent,116,2,999,0,0
cellular,aug,tue,nonexistent,464,2,999,0,0
cellular,aug,tue,nonexistent,134,4,999,0,0
cellular,aug,tue,nonexistent,158,1,999,0,0
cellular,aug,tue,nonexistent,645,4,999,0,1
cellular,aug,tue,nonexistent,246,3,999,0,0
cellular,aug,tue,nonexistent,473,3,999,0,1
cellular,aug,tue,nonexistent,304,8,999,0,0
cellular,aug,tue,nonexistent,559,2,999,0,1
cellular,aug,tue,nonexistent,264,12,999,0,0
cellular,aug,tue,nonexistent,100,5,999,0,0
cellular,aug,tue,nonexistent,1092,4,999,0,1
cellular,aug,tue,nonexistent,174,1,999,0,0
cellular,aug,tue,nonexistent,127,1,999,0,0
telephone,aug,tue,nonexistent,128,8,999,0,0
cellular,aug,tue,nonexistent,1344,7,999,0,1
cellular,aug,tue,nonexistent,127,1,999,0,0
cellular,aug,tue,nonexistent,218,4,999,0,0
cellular,aug,tue,nonexistent,178,1,999,0,0
cellular,aug,tue,nonexistent,1307,3,999,0,1
cellular,aug,tue,nonexistent,153,4,999,0,0
cellular,aug,tue,nonexistent,1344,1,999,0,1
cellular,aug,tue,nonexistent,168,5,999,0,0
cellular,aug,tue,nonexistent,213,3,999,0,0
cellular,aug,tue,nonexistent,978,1,999,0,1
cellular,aug,tue,nonexistent,781,5,999,0,0
cellular,aug,tue,nonexistent,588,3,999,0,0
cellular,aug,tue,nonexistent,75,2,999,0,0
cellular,aug,tue,nonexistent,145,8,999,0,0
cellular,aug,tue,nonexistent,42,4,999,0,0
cellular,aug,tue,nonexistent,50,4,999,0,0
cellular,aug,tue,nonexistent,432,3,999,0,1
cellular,aug,tue,nonexistent,454,3,999,0,0
cellular,aug,tue,nonexistent,1613,1,999,0,1
cellular,aug,tue,nonexistent,141,5,999,0,0
cellular,aug,tue,nonexistent,439,3,999,0,0
cellular,aug,tue,nonexistent,136,2,999,0,0
cellular,aug,tue,nonexistent,864,3,999,0,0
cellular,aug,tue,nonexistent,474,2,999,0,0
cellular,aug,tue,nonexistent,216,3,999,0,0
cellular,aug,tue,nonexistent,459,4,999,0,0
cellular,aug,tue,nonexistent,128,5,999,0,0
cellular,aug,tue,nonexistent,418,3,999,0,0
cellular,aug,tue,nonexistent,226,4,999,0,0
cellular,aug,tue,nonexistent,252,3,999,0,0
cellular,aug,tue,nonexistent,134,7,999,0,0
cellular,aug,tue,nonexistent,140,3,999,0,0
cellular,aug,tue,nonexistent,180,3,999,0,0
cellular,aug,tue,nonexistent,483,4,999,0,0
cellular,aug,tue,nonexistent,409,7,999,0,0
cellular,aug,tue,nonexistent,222,2,999,0,0
cellular,aug,tue,nonexistent,664,3,999,0,1
cellular,aug,tue,nonexistent,612,3,999,0,0
cellular,aug,tue,nonexistent,129,6,999,0,0
cellular,aug,tue,nonexistent,1735,4,999,0,1
cellular,aug,tue,nonexistent,243,3,999,0,0
cellular,aug,tue,nonexistent,178,8,999,0,0
cellular,aug,tue,nonexistent,124,3,999,0,0
cellular,aug,tue,nonexistent,284,4,999,0,0
cellular,aug,tue,nonexistent,129,4,999,0,0
cellular,aug,tue,nonexistent,228,5,999,0,0
cellular,aug,tue,nonexistent,940,10,999,0,1
cellular,aug,tue,nonexistent,460,2,999,0,0
cellular,aug,tue,nonexistent,796,4,999,0,1
cellular,aug,tue,nonexistent,136,5,999,0,0
cellular,aug,tue,nonexistent,58,3,999,0,0
cellular,aug,tue,nonexistent,465,6,999,0,0
cellular,aug,tue,nonexistent,112,3,999,0,0
cellular,aug,tue,nonexistent,204,6,999,0,0
cellular,aug,tue,nonexistent,711,3,999,0,0
cellular,aug,tue,nonexistent,121,3,999,0,0
cellular,aug,tue,nonexistent,83,2,999,0,0
cellular,aug,tue,nonexistent,321,4,999,0,0
cellular,aug,tue,nonexistent,1476,2,999,0,0
cellular,aug,tue,nonexistent,204,2,999,0,0
cellular,aug,tue,nonexistent,161,2,999,0,0
cellular,aug,tue,nonexistent,120,3,999,0,0
cellular,aug,tue,nonexistent,507,3,999,0,0
cellular,aug,wed,nonexistent,77,6,999,0,0
telephone,aug,wed,nonexistent,767,7,999,0,0
cellular,aug,wed,nonexistent,388,4,999,0,0
cellular,aug,wed,nonexistent,106,1,999,0,0
cellular,aug,wed,nonexistent,168,1,999,0,0
cellular,aug,wed,nonexistent,239,1,999,0,0
cellular,aug,wed,nonexistent,139,1,999,0,0
cellular,aug,wed,nonexistent,78,1,999,0,0
cellular,aug,wed,nonexistent,536,1,999,0,0
cellular,aug,wed,nonexistent,295,1,999,0,0
cellular,aug,wed,nonexistent,224,1,999,0,0
cellular,aug,wed,nonexistent,156,1,999,0,0
cellular,aug,wed,nonexistent,206,1,999,0,0
cellular,aug,wed,nonexistent,317,1,999,0,0
cellular,aug,wed,nonexistent,176,1,999,0,0
cellular,aug,wed,nonexistent,69,1,999,0,0
cellular,aug,wed,nonexistent,244,4,999,0,0
cellular,aug,wed,nonexistent,114,3,999,0,0
cellular,aug,wed,nonexistent,132,1,999,0,0
cellular,aug,wed,nonexistent,186,1,999,0,0
cellular,aug,wed,nonexistent,128,1,999,0,0
cellular,aug,wed,nonexistent,78,1,999,0,0
cellular,aug,wed,nonexistent,128,2,999,0,0
cellular,aug,wed,nonexistent,100,1,999,0,0
cellular,aug,wed,nonexistent,96,1,999,0,0
cellular,aug,wed,nonexistent,1842,1,999,0,1
cellular,aug,wed,nonexistent,332,1,999,0,0
cellular,aug,wed,nonexistent,159,1,999,0,0
telephone,aug,wed,nonexistent,127,2,999,0,0
cellular,aug,wed,nonexistent,303,1,999,0,0
cellular,aug,wed,nonexistent,969,1,999,0,1
cellular,aug,wed,nonexistent,295,1,999,0,0
cellular,aug,wed,nonexistent,157,1,999,0,0
cellular,aug,wed,nonexistent,823,1,999,0,1
cellular,aug,wed,nonexistent,58,1,999,0,0
cellular,aug,wed,nonexistent,703,1,999,0,1
telephone,aug,wed,nonexistent,618,8,999,0,1
cellular,aug,wed,nonexistent,370,4,999,0,0
cellular,aug,wed,nonexistent,55,3,999,0,0
cellular,aug,wed,nonexistent,225,1,999,0,0
cellular,aug,wed,nonexistent,460,1,999,0,0
cellular,aug,wed,nonexistent,93,2,999,0,0
cellular,aug,wed,nonexistent,455,1,999,0,1
telephone,aug,wed,nonexistent,214,2,999,0,0
cellular,aug,wed,nonexistent,139,1,999,0,0
cellular,aug,wed,nonexistent,57,2,999,0,0
cellular,aug,wed,nonexistent,107,1,999,0,0
cellular,aug,wed,nonexistent,239,1,999,0,0
cellular,aug,wed,nonexistent,142,1,999,0,0
cellular,aug,wed,nonexistent,287,1,999,0,0
cellular,aug,wed,nonexistent,86,1,999,0,0
cellular,aug,wed,nonexistent,258,2,999,0,0
cellular,aug,wed,nonexistent,185,1,999,0,0
cellular,aug,wed,nonexistent,458,1,999,0,0
cellular,aug,wed,nonexistent,211,1,999,0,0
cellular,aug,wed,nonexistent,73,1,999,0,0
cellular,aug,wed,nonexistent,121,1,999,0,0
cellular,aug,wed,nonexistent,900,1,999,0,0
cellular,aug,wed,nonexistent,143,1,999,0,0
cellular,aug,wed,nonexistent,334,1,999,0,0
cellular,aug,wed,nonexistent,112,1,999,0,0
cellular,aug,wed,nonexistent,88,1,999,0,0
cellular,aug,wed,nonexistent,123,1,999,0,0
cellular,aug,wed,nonexistent,106,3,999,0,0
cellular,aug,wed,nonexistent,115,1,999,0,0
cellular,aug,wed,nonexistent,73,1,999,0,0
cellular,aug,wed,nonexistent,71,1,999,0,0
cellular,aug,wed,nonexistent,110,2,999,0,0
cellular,aug,wed,nonexistent,846,4,999,0,1
cellular,aug,wed,nonexistent,334,1,999,0,0
cellular,aug,wed,nonexistent,105,1,999,0,0
cellular,aug,wed,nonexistent,109,1,999,0,0
cellular,aug,wed,nonexistent,110,1,999,0,0
cellular,aug,wed,nonexistent,233,2,999,0,0
cellular,aug,wed,nonexistent,57,1,999,0,0
cellular,aug,wed,nonexistent,96,1,999,0,0
cellular,aug,wed,nonexistent,58,1,999,0,0
cellular,aug,wed,nonexistent,227,1,999,0,0
cellular,aug,wed,nonexistent,127,1,999,0,0
cellular,aug,wed,nonexistent,283,1,999,0,0
cellular,aug,wed,nonexistent,104,9,999,0,0
cellular,aug,wed,nonexistent,206,1,999,0,0
cellular,aug,wed,nonexistent,91,1,999,0,0
cellular,aug,wed,nonexistent,170,1,999,0,0
cellular,aug,wed,nonexistent,460,1,999,0,0
cellular,aug,wed,nonexistent,690,1,999,0,0
cellular,aug,wed,nonexistent,100,1,999,0,0
cellular,aug,wed,nonexistent,127,1,999,0,0
cellular,aug,wed,nonexistent,192,1,999,0,0
cellular,aug,wed,nonexistent,114,1,999,0,0
cellular,aug,wed,nonexistent,159,1,999,0,0
cellular,aug,wed,nonexistent,183,1,999,0,0
cellular,aug,wed,nonexistent,80,1,999,0,0
cellular,aug,wed,nonexistent,144,1,999,0,0
cellular,aug,wed,nonexistent,132,1,999,0,0
cellular,aug,wed,nonexistent,86,2,999,0,0
cellular,aug,wed,nonexistent,269,2,999,0,0
cellular,aug,wed,nonexistent,73,1,999,0,0
cellular,aug,wed,nonexistent,261,1,999,0,0
cellular,aug,wed,nonexistent,409,2,999,0,0
cellular,aug,wed,nonexistent,100,1,999,0,0
cellular,aug,wed,nonexistent,60,1,999,0,0
cellular,aug,wed,nonexistent,165,1,999,0,0
cellular,aug,wed,nonexistent,94,1,999,0,0
cellular,aug,wed,nonexistent,325,1,999,0,0
cellular,aug,wed,nonexistent,88,1,999,0,0
cellular,aug,wed,nonexistent,201,1,999,0,0
cellular,aug,wed,nonexistent,182,6,999,0,0
cellular,aug,wed,nonexistent,403,1,999,0,0
cellular,aug,wed,nonexistent,1149,5,999,0,1
cellular,aug,wed,nonexistent,130,3,999,0,0
telephone,aug,wed,nonexistent,827,1,999,0,1
cellular,aug,wed,nonexistent,119,1,999,0,0
cellular,aug,wed,nonexistent,286,1,999,0,0
cellular,aug,wed,nonexistent,271,1,999,0,0
cellular,aug,wed,nonexistent,169,5,999,0,0
cellular,aug,wed,nonexistent,143,1,999,0,0
cellular,aug,wed,nonexistent,81,1,999,0,0
cellular,aug,wed,nonexistent,145,2,999,0,0
cellular,aug,wed,nonexistent,641,2,999,0,1
cellular,aug,wed,nonexistent,62,1,999,0,0
cellular,aug,wed,nonexistent,151,1,999,0,0
cellular,aug,wed,nonexistent,87,1,999,0,0
cellular,aug,wed,nonexistent,202,1,999,0,0
cellular,aug,wed,nonexistent,270,1,999,0,0
cellular,aug,wed,nonexistent,299,2,999,0,0
cellular,aug,wed,nonexistent,404,4,999,0,1
cellular,aug,wed,nonexistent,657,6,999,0,1
cellular,aug,wed,nonexistent,180,4,999,0,0
cellular,aug,wed,nonexistent,203,3,999,0,0
cellular,aug,wed,nonexistent,66,2,999,0,0
cellular,aug,wed,nonexistent,78,3,999,0,0
cellular,aug,wed,nonexistent,78,2,999,0,0
cellular,aug,wed,nonexistent,79,2,999,0,0
cellular,aug,wed,nonexistent,250,2,999,0,0
cellular,aug,wed,nonexistent,707,3,999,0,1
cellular,aug,wed,nonexistent,141,2,999,0,0
cellular,aug,wed,nonexistent,737,2,999,0,1
cellular,aug,wed,nonexistent,150,2,999,0,0
cellular,aug,wed,nonexistent,324,2,999,0,0
cellular,aug,wed,nonexistent,156,2,999,0,0
cellular,aug,wed,nonexistent,112,1,999,0,0
cellular,aug,wed,nonexistent,328,2,999,0,0
cellular,aug,wed,nonexistent,156,2,999,0,0
cellular,aug,wed,nonexistent,376,2,999,0,0
cellular,aug,wed,nonexistent,260,1,999,0,0
cellular,aug,wed,nonexistent,871,2,999,0,1
cellular,aug,wed,nonexistent,89,3,999,0,0
cellular,aug,wed,nonexistent,110,2,999,0,0
cellular,aug,wed,nonexistent,175,1,999,0,0
cellular,aug,wed,nonexistent,122,1,999,0,0
cellular,aug,wed,nonexistent,145,1,999,0,0
cellular,aug,wed,nonexistent,98,1,999,0,0
cellular,aug,wed,nonexistent,165,1,999,0,0
cellular,aug,wed,nonexistent,838,2,999,0,1
cellular,aug,wed,nonexistent,684,1,999,0,0
cellular,aug,wed,nonexistent,310,1,999,0,0
cellular,aug,wed,nonexistent,98,2,999,0,0
telephone,aug,wed,nonexistent,79,4,999,0,0
cellular,aug,wed,nonexistent,15,12,999,0,0
cellular,aug,wed,nonexistent,1038,1,999,0,1
cellular,aug,wed,nonexistent,559,2,999,0,0
cellular,aug,wed,nonexistent,136,2,999,0,0
cellular,aug,wed,nonexistent,733,5,999,0,0
cellular,aug,wed,nonexistent,713,1,999,0,0
cellular,aug,wed,nonexistent,243,3,999,0,0
cellular,aug,wed,nonexistent,104,5,999,0,0
cellular,aug,wed,nonexistent,517,1,999,0,0
cellular,aug,wed,nonexistent,217,11,999,0,0
cellular,aug,wed,nonexistent,195,1,999,0,0
cellular,aug,wed,nonexistent,343,1,999,0,0
cellular,aug,wed,nonexistent,116,1,999,0,0
cellular,aug,wed,nonexistent,96,1,999,0,0
cellular,aug,wed,nonexistent,111,1,999,0,0
cellular,aug,wed,nonexistent,158,1,999,0,0
cellular,aug,wed,nonexistent,92,4,999,0,0
cellular,aug,wed,nonexistent,327,1,999,0,0
cellular,aug,wed,nonexistent,990,1,999,0,1
cellular,aug,wed,nonexistent,523,1,999,0,0
cellular,aug,wed,nonexistent,160,3,999,0,0
cellular,aug,wed,nonexistent,152,5,999,0,0
cellular,aug,wed,nonexistent,69,1,999,0,0
cellular,aug,wed,nonexistent,144,1,999,0,0
cellular,aug,wed,nonexistent,529,1,999,0,1
cellular,aug,wed,nonexistent,363,1,999,0,0
cellular,aug,wed,nonexistent,76,1,999,0,0
cellular,aug,wed,nonexistent,342,1,999,0,0
telephone,aug,wed,nonexistent,306,1,999,0,1
cellular,aug,wed,nonexistent,31,1,999,0,0
cellular,aug,wed,nonexistent,75,4,999,0,0
cellular,aug,wed,nonexistent,111,1,999,0,0
cellular,aug,wed,nonexistent,68,2,999,0,0
cellular,aug,wed,nonexistent,1148,2,999,0,1
cellular,aug,wed,nonexistent,257,3,999,0,0
cellular,aug,wed,nonexistent,99,1,999,0,0
cellular,aug,wed,nonexistent,356,1,999,0,0
cellular,aug,wed,nonexistent,212,3,999,0,0
cellular,aug,wed,nonexistent,139,2,999,0,0
telephone,aug,wed,nonexistent,490,2,999,0,0
cellular,aug,wed,nonexistent,175,5,999,0,0
cellular,aug,wed,nonexistent,130,2,999,0,0
cellular,aug,wed,nonexistent,121,1,999,0,0
cellular,aug,wed,nonexistent,78,1,999,0,0
cellular,aug,wed,nonexistent,73,1,999,0,0
cellular,aug,wed,nonexistent,84,2,999,0,0
cellular,aug,wed,nonexistent,168,1,999,0,0
cellular,aug,wed,nonexistent,388,3,999,0,0
cellular,aug,wed,nonexistent,99,3,999,0,0
cellular,aug,wed,nonexistent,418,4,999,0,0
cellular,aug,wed,nonexistent,222,3,999,0,0
cellular,aug,wed,nonexistent,73,3,999,0,0
cellular,aug,wed,nonexistent,202,3,999,0,0
cellular,aug,wed,nonexistent,394,3,999,0,0
cellular,aug,wed,nonexistent,109,3,999,0,0
cellular,aug,wed,nonexistent,233,6,999,0,0
cellular,aug,wed,nonexistent,338,2,999,0,0
cellular,aug,wed,nonexistent,107,8,999,0,0
cellular,aug,wed,nonexistent,163,2,999,0,0
cellular,aug,wed,nonexistent,86,3,999,0,0
